,CASE_ID,COLLISION_DATE_DT,COLLISION_SEVERITY,CITY,POINT_X,POINT_Y,geometry,AT_FAULT,PARTY_SEX,PARTY_AGE,RACE,LIGHTING,DAY_OF_WEEK,WEATHER_1,PRIMARY_COLL_FACTOR,PED_ACTION,PARTY_NUMBER_KILLED,PARTY_NUMBER_INJURED,PRIMARY_RD,SECONDARY_RD,road_class_id,route_id,road_class,road_class_name,island_id,networkLinkId,volume,volume_road_name,signal_id,traffic_signals
405,9764676,2024-12-13,2,BERKELEY,-122.25689697265624,37.86901092529297,POINT (-13609575.516961802 4560937.940003509),Y,M,54,W,A,5,B,A,D,0,1,BANCROFT,BOWDITCH ST,479212,ALA_BER_BANCROFT WAY_P,4,minor arterial,,696130687994899160,899623.5743219429,Bowditch Street,,
406,9870459,2025-07-05,3,BERKELEY,-122.25901794433594,37.86780548095703,POINT (-13609811.62244917 4560767.955716554),Y,M,30,A,A,6,A,A,F,0,1,DURANT AV,TELEGRAPH WY,492798,ALA_OAK_TELEGRAPH AVE_P,3,other principal arterial,,6146280813376702527,389041.5394905501,Durant Avenue,node/53099275,traffic_lights
407,9803027,2025-03-07,3,BERKELEY,-122.26593017578124,37.86784362792969,POINT (-13610581.088533908 4560773.334923534),N,M,38,W,B,5,A,A,B,0,1,BANCROFT,FULTON,479212,ALA_BER_BANCROFT WAY_P,4,minor arterial,,14107472160500452430,5633027.61152355,Bancroft Way,node/53124036,
407,9803027,2025-03-07,3,BERKELEY,-122.26593017578124,37.86784362792969,POINT (-13610581.088533908 4560773.334923534),N,M,38,W,B,5,A,A,B,0,1,BANCROFT,FULTON,479212,ALA_BER_BANCROFT WAY_P,4,minor arterial,,2106393653215340727,234785.48063699287,Fulton Street,node/53124036,
408,9599933,2023-06-02,3,BERKELEY,-122.26593017578124,37.86784362792969,POINT (-13610581.088533908 4560773.334923534),Y,M,38,W,A,5,A,A,E,0,1,BANCROFT,FULTON,479212,ALA_BER_BANCROFT WAY_P,4,minor arterial,,14107472160500452430,5633027.61152355,Bancroft Way,node/53124036,
408,9599933,2023-06-02,3,BERKELEY,-122.26593017578124,37.86784362792969,POINT (-13610581.088533908 4560773.334923534),Y,M,38,W,A,5,A,A,E,0,1,BANCROFT,FULTON,479212,ALA_BER_BANCROFT WAY_P,4,minor arterial,,2106393653215340727,234785.48063699287,Fulton Street,node/53124036,
409,9758285,2024-09-19,3,BERKELEY,-122.26145935058594,37.8684196472168,POINT (-13610083.398549743 4560854.56128742),Y,F,22,O,A,4,A,A,E,0,1,BANCROFT,DANA,479318,ALA_BER_DANA ST_P,7,local,,15869585024853727737,112884.02120932123,Spieker Plaza,node/53006324,
410,9875863,2025-09-04,3,BERKELEY,-122.25920867919922,37.86873245239258,POINT (-13609832.85495703 4560898.671234514),N,F,20,A,A,4,A,A,B,0,0,BANCROFT,TELEGRAPH,479630,ALA_BER_SATHER RD_P,7,local,,13691491360882493290,45061.64594099177,Sproul Plaza,node/53080628,traffic_lights
411,9546911,2023-01-23,3,BERKELEY,-122.2658920288086,37.86967849731445,POINT (-13610576.842032338 4561032.078067778),N,M,20,O,A,1,A,A,B,0,1,ALLSTON ST,OXFORD,479186,ALA_BER_ALLSTON WAY_P,7,local,,10729357760362031948,7320729.30485795,Oxford Street,,
412,9875833,2025-09-23,3,BERKELEY,-122.2658920288086,37.86967849731445,POINT (-13610576.842032338 4561032.078067778),N,F,20,A,A,2,A,A,B,0,1,OXFORD,ALLSTON,479186,ALA_BER_ALLSTON WAY_P,7,local,,10729357760362031948,7320729.30485795,Oxford Street,,
413,9699873,2024-04-29,3,BERKELEY,-122.26634979248048,37.87416076660156,POINT (-13610627.800051197 4561664.170018505),N,M,21,A,A,1,A,A,B,0,1,HEARST AV,OXFORD ST,479407,ALA_BER_HEARST AVE_P,4,minor arterial,,10320054816135564601,2779023.929421844,Hearst Avenue,node/53055195,signal
414,9798416,2025-04-18,3,BERKELEY,-122.26634979248048,37.87416076660156,POINT (-13610627.800051197 4561664.170018505),N,F,22,O,A,5,A,A,B,0,1,OXFORD ST,HEARST AV,479407,ALA_BER_HEARST AVE_P,4,minor arterial,,10320054816135564601,2779023.929421844,Hearst Avenue,node/53055195,signal
415,9665464,2024-01-23,2,BERKELEY,-122.26634979248048,37.87416076660156,POINT (-13610627.800051197 4561664.170018505),N,F,66,W,C,2,B,A,B,0,1,HEARST,OXFORD,479407,ALA_BER_HEARST AVE_P,4,minor arterial,,10320054816135564601,2779023.929421844,Hearst Avenue,node/53055195,signal
416,9798418,2025-04-17,3,BERKELEY,-122.26680755615234,37.85761642456055,POINT (-13610678.758070054 4559331.269226095),N,F,89,A,A,4,B,A,D,0,1,SHATTUCK,OREGON ST,492663,ALA_OAK_SHATTUCK AVE_P,4,minor arterial,,17724822040501125124,13803.468618287994,Oregon Street,,
417,9676420,2024-02-07,3,BERKELEY,-122.26680755615234,37.85761642456055,POINT (-13610678.758070054 4559331.269226095),N,F,20,B,C,3,A,A,B,0,1,OREGON,SHATTUCK,492663,ALA_OAK_SHATTUCK AVE_P,4,minor arterial,,17724822040501125124,13803.468618287994,Oregon Street,,
418,9561681,2023-02-10,3,BERKELEY,-122.26690673828124,37.8585090637207,POINT (-13610689.798974138 4559457.1259976765),N,M,28,O,D,5,A,A,B,0,1,SHATTUCK AV,STUART ST,492663,ALA_OAK_SHATTUCK AVE_P,4,minor arterial,,4399786187844168237,865626.1718039626,Stuart Street,,
419,9561675,2023-02-01,3,BERKELEY,-122.26953125,37.86091232299805,POINT (-13610981.958282249 4559795.978727827),N,-,31,W,C,3,A,A,B,0,1,MILVIA ST,CARLETON ST,479508,ALA_BER_MILVIA ST_P,7,local,,5980751570498950792,231630.65451810823,Milvia Street,,
420,9828145,2025-05-13,3,BERKELEY,-122.2673110961914,37.86306381225586,POINT (-13610734.811890794 4560099.341974037),N,F,27,A,A,2,A,A,B,0,1,BLAKE,SHATTUCK,479223,ALA_BER_BLAKE ST_P,7,local,,,,,,
421,9875855,2025-09-09,4,BERKELEY,-122.26741027832033,37.86397171020508,POINT (-13610745.852794882 4560227.35961802),N,F,55,W,A,2,A,D,B,0,1,SHATTUCK AV,DWIGHT WY,479334,ALA_BER_DWIGHT WAY_P,4,minor arterial,,,,,,
422,9629761,2023-09-12,2,BERKELEY,-122.26993560791016,37.86458587646485,POINT (-13611026.971198907 4560313.960683252),N,M,65,W,A,2,A,A,B,0,1,MILVIA,HASTE,479402,ALA_BER_HASTE ST_P,4,minor arterial,,10524334126934232381,78496.59897884136,Haste Street,,
423,9875039,2025-08-18,3,BERKELEY,-122.26750946044922,37.8648796081543,POINT (-13610756.893698968 4560355.378839143),N,F,23,,A,1,A,A,B,0,1,SHATTUCK AV,HASTE ST,479402,ALA_BER_HASTE ST_P,4,minor arterial,,,,,,
424,9665662,2024-02-27,2,BERKELEY,-122.26761627197266,37.865779876708984,POINT (-13610768.783903366 4560482.323825878),N,F,67,O,B,2,A,A,B,0,1,CHANNING,SHATTUCK,479286,ALA_BER_CHANNING WAY_P,7,local,,13464964643352758506,1505810.001861475,Channing Way,,
425,9875049,2025-08-08,2,BERKELEY,-122.26773071289062,37.86669158935547,POINT (-13610781.52340808 4560610.884100652),Y,F,50,W,C,5,A,A,B,0,1,SHATTUCK,DURANT,479331,ALA_BER_DURANT AVE_P,5,major collector,,1745660449544959912,2327112.1439526468,Durant Avenue,,
426,9875049,2025-08-08,2,BERKELEY,-122.26773071289062,37.86669158935547,POINT (-13610781.52340808 4560610.884100652),N,M,19,W,C,5,A,A,B,0,0,SHATTUCK,DURANT,479331,ALA_BER_DURANT AVE_P,5,major collector,,1745660449544959912,2327112.1439526468,Durant Avenue,,
427,9778617,2024-12-02,3,BERKELEY,-122.27426147460938,37.85391616821289,POINT (-13611508.524477104 4558809.5715112025),N,F,48,O,A,1,A,A,B,0,1,KING ST,ASHBY AV,772825,SHS_013._P,3,other principal arterial,,14459893549858488470,274350.8857196849,"CA 13, Ashby Avenue",node/53068384,signal
427,9778617,2024-12-02,3,BERKELEY,-122.27426147460938,37.85391616821289,POINT (-13611508.524477104 4558809.5715112025),N,F,48,O,A,1,A,A,B,0,1,KING ST,ASHBY AV,772826,SHS_013._S,3,other principal arterial,,14459893549858488470,274350.8857196849,"CA 13, Ashby Avenue",node/53068384,signal
428,9749621,2024-09-23,3,BERKELEY,-122.27323150634766,37.85404586791992,POINT (-13611393.868934676 4558827.857380014),N,F,44,O,A,1,A,A,B,0,1,ASHBY AV,ELLIS ST,772825,SHS_013._P,3,other principal arterial,,10771098379287769327,28249.743596935532,Ellis Street,,
428,9749621,2024-09-23,3,BERKELEY,-122.27323150634766,37.85404586791992,POINT (-13611393.868934676 4558827.857380014),N,F,44,O,A,1,A,A,B,0,1,ASHBY AV,ELLIS ST,772826,SHS_013._S,3,other principal arterial,,10771098379287769327,28249.743596935532,Ellis Street,,
429,9739728,2024-08-28,3,BERKELEY,-122.27152252197266,37.85795974731445,POINT (-13611203.625664277 4559379.675496334),N,F,30,B,A,3,A,A,B,0,1,MARTIN LUTHER KING JR,STUART,479672,ALA_BER_STUART ST_P,7,local,,17210571630242301208,30609.94836931225,Stuart Street,,
430,9546932,2023-01-04,4,BERKELEY,-122.27440643310548,37.86306381225586,POINT (-13611524.661183076 4560099.341974037),N,F,26,B,D,3,C,A,D,0,1,DWIGHT,GRANT,479386,ALA_BER_GRANT ST_P,7,local,,2180792914832593951,55327.31311694282,Grant Street,,
431,9585215,2023-04-13,2,BERKELEY,-122.2747802734375,37.86668014526367,POINT (-13611566.276898474 4560609.270363497),N,F,42,A,A,4,A,A,B,0,1,BANCROFT,GRANT,479386,ALA_BER_GRANT ST_P,7,local,,7526807714090023539,48847.00553462639,Grant Street,,
432,9743786,2024-10-30,4,BERKELEY,-122.27507019042967,37.868446350097656,POINT (-13611598.550310416 4560858.326763398),N,F,14,O,A,3,A,A,B,0,1,ALLSTON,GRANT,479186,ALA_BER_ALLSTON WAY_P,7,local,,16324707508320294077,207283.57132856216,Allston Way,,
433,9743809,2024-10-21,2,BERKELEY,-122.2726821899414,37.868770599365234,POINT (-13611332.719312048 4560904.050509163),N,F,54,B,A,1,A,A,B,0,1,ALLSTON WY,MARTIN LUTHER KING JR WY,479490,ALA_BER_MARTIN LUTHER KING JR WAY_P,3,other principal arterial,,3657530015209529557,466867.68326118577,Allston Way,node/57066388,
434,9585679,2023-03-17,3,BERKELEY,-122.2726821899414,37.868770599365234,POINT (-13611332.719312048 4560904.050509163),N,F,17,W,A,5,A,A,B,0,1,MARTIN LUTHER KING JR,ALLSTON,479490,ALA_BER_MARTIN LUTHER KING JR WAY_P,3,other principal arterial,,3657530015209529557,466867.68326118577,Allston Way,node/57066388,
435,9763655,2024-11-27,3,BERKELEY,-122.2726821899414,37.868770599365234,POINT (-13611332.719312048 4560904.050509163),N,F,18,O,A,3,A,A,B,0,1,ALLSTON,MARTIN LUTHER KING JR,479490,ALA_BER_MARTIN LUTHER KING JR WAY_P,3,other principal arterial,,3657530015209529557,466867.68326118577,Allston Way,node/57066388,
436,9574243,2023-03-29,4,BERKELEY,-122.27291107177734,37.870567321777344,POINT (-13611358.198321477 4561157.417500018),N,M,75,A,A,3,C,A,B,0,1,ADDISON,MARTIN LUTHER KING JR,479490,ALA_BER_MARTIN LUTHER KING JR WAY_P,3,other principal arterial,way/1155683402,8261676850675500439,6457149.938258648,Martin Luther King Junior Way,,
437,9599950,2023-06-30,3,BERKELEY,-122.29064178466795,37.864620208740234,POINT (-13613331.972251859 4560318.801757885),N,M,33,W,A,5,A,A,B,0,1,SAN PABLO,BANCROFT,478037,SHS_123._P,3,other principal arterial,,8933257287268333880,163555.3822572528,Bancroft Way,node/243673112,traffic_lights
438,9791450,2025-01-18,2,BERKELEY,-122.29679107666016,37.865257263183594,POINT (-13614016.508305172 4560408.630996444),N,M,57,W,A,6,A,A,B,0,1,6TH,ALLSTON,769527,ALA_BER_6TH ST_P,4,minor arterial,,2394016395830422223,327312.27067432576,Sixth Street,node/53029736,
439,9585205,2023-04-29,3,BERKELEY,-122.28157806396484,37.86579895019531,POINT (-13612323.0034785 4560485.013355086),N,F,19,W,A,6,A,A,B,0,1,SACRAMENTO AV,BANCROFT,479210,ALA_BER_BANCROFT WAY_P,7,local,,6488188882040670937,239300.806250675,Sacramento Street,,
440,9875047,2025-08-12,3,BERKELEY,-122.30258178710938,37.86591720581055,POINT (-13614661.12724371 4560501.688451709),Y,M,27,B,D,2,A,A,E,0,1,W BOLIVAR,BOLIVAR,503188,BIKEPED_SAN FRANCISCO BAY TRL_P,7,local,,9642252688481133819,29441.53757909337,Bolivar Drive,,
441,9641403,2023-10-17,3,BERKELEY,-122.29180145263672,37.86812973022461,POINT (-13613461.065899633 4560813.679064638),N,M,77,B,A,2,A,A,B,0,1,SAN PABLO,ADDISON,478037,SHS_123._P,3,other principal arterial,,,,,,
442,9546908,2023-01-31,2,BERKELEY,-122.29663848876952,37.868255615234375,POINT (-13613999.522298884 4560831.43053635),N,M,28,B,A,2,A,A,B,0,1,UNIVERSITY,7TH,479165,ALA_BER_7TH ST_P,7,local,,2160183231163524403,607720.6692941898,University Avenue,,
443,9561714,2023-02-23,3,BERKELEY,-122.29441833496094,37.86870574951172,POINT (-13613752.37590743 4560894.905743914),N,F,64,W,C,4,C,A,B,0,1,9TH,UNIVERSITY,479704,ALA_BER_UNIVERSITY AVE_S,3,other principal arterial,,1714737200119555974,130222.79228780657,Ninth Street,node/53055566,
444,9802964,2025-03-17,3,BERKELEY,-122.30028533935548,37.86890411376953,POINT (-13614405.487849113 4560922.877992376),N,F,24,B,A,1,C,A,B,0,1,HEARST AV,4TH AV,479158,ALA_BER_4TH ST_P,7,local,,17644661607006827941,8391444.080911404,Hearst Avenue,,
445,9665440,2024-01-26,2,BERKELEY,-122.2933349609375,37.86893081665039,POINT (-13613631.775262803 4560926.643493113),N,M,22,O,B,5,A,A,B,0,1,10TH,UNIVERSITY,479156,ALA_BER_10TH ST_P,7,local,,1001783567007314717,269833.42747998645,Tenth Street,,
446,9661781,2024-01-11,4,BERKELEY,-122.29224395751952,37.86909866333008,POINT (-13613510.325317858 4560950.312386131),N,M,73,A,A,4,A,A,B,0,1,SAN PABLO,UNIVERSITY,478040,SHS_123._S,3,other principal arterial,,11292314269497602467,1550962.9581285883,University Avenue,node/53116953,
447,9651069,2023-11-15,3,BERKELEY,-122.29224395751952,37.86909866333008,POINT (-13613510.325317858 4560950.312386131),N,M,74,B,-,3,B,A,B,0,1,UNIVERSITY AV,SAN PABLO AV,478040,SHS_123._S,3,other principal arterial,,11292314269497602467,1550962.9581285883,University Avenue,node/53116953,
448,9574241,2023-03-30,3,BERKELEY,-122.2880401611328,37.869686126708984,POINT (-13613042.36084469 4561033.153936299),Y,M,46,W,A,4,A,A,B,0,1,CHESTNUT,UNIVERSITY,479289,ALA_BER_CHESTNUT ST_P,7,local,,10411816641455071084,570036.3899065986,University Avenue,,
449,9629505,2023-08-10,2,BERKELEY,-122.28426361083984,37.87018203735352,POINT (-13612621.957189124 4561103.085629141),N,M,42,B,C,4,A,A,B,0,0,UNIVERSITY AV,ACTON ST,479704,ALA_BER_UNIVERSITY AVE_S,3,other principal arterial,,4479355293529467744,3749560.9242346874,University Avenue,,
450,9574251,2023-03-16,4,BERKELEY,-122.28426361083984,37.87018203735352,POINT (-13612621.957189124 4561103.085629141),N,F,50,W,A,4,A,A,B,0,1,UNIVERSITY,ACTON,479704,ALA_BER_UNIVERSITY AVE_S,3,other principal arterial,,4479355293529467744,3749560.9242346874,University Avenue,,
451,9652084,2023-12-28,3,BERKELEY,-122.28204345703124,37.870460510253906,POINT (-13612374.810797667 4561142.355170716),Y,M,21,O,C,4,A,A,B,0,1,UNIVERSITY,SACRAMENTO,479704,ALA_BER_UNIVERSITY AVE_S,3,other principal arterial,,16813917148181522203,1328145.0748962106,Sacramento Street,,
452,9664833,2024-01-16,2,BERKELEY,-122.28204345703124,37.870460510253906,POINT (-13612374.810797667 4561142.355170716),N,M,59,W,C,2,C,D,B,0,1,UNIVERSITY,SACRAMENTO AV,479704,ALA_BER_UNIVERSITY AVE_S,3,other principal arterial,,16813917148181522203,1328145.0748962106,Sacramento Street,,
453,9828151,2025-05-09,3,BERKELEY,-122.2985382080078,37.870567321777344,POINT (-13614210.99807714 4561157.417500018),N,F,48,A,A,5,A,A,B,0,1,DELAWARE,6TH,769527,ALA_BER_6TH ST_P,4,minor arterial,,10125411554376214122,7946.1384583445315,Delaware Street,,
454,9763663,2024-11-16,2,BERKELEY,-122.2985382080078,37.870567321777344,POINT (-13614210.99807714 4561157.417500018),N,F,18,W,C,6,A,A,B,0,1,6TH AV,DELAWARE,769527,ALA_BER_6TH ST_P,4,minor arterial,,10125411554376214122,7946.1384583445315,Delaware Street,,
455,9701130,2024-04-15,3,BERKELEY,-122.2985382080078,37.870567321777344,POINT (-13614210.99807714 4561157.417500018),N,M,30,A,A,1,A,A,B,0,1,DELAWARE ST,6TH ST,769527,ALA_BER_6TH ST_P,4,minor arterial,,10125411554376214122,7946.1384583445315,Delaware Street,,
456,9798409,2025-04-28,3,BERKELEY,-122.2797622680664,37.870750427246094,POINT (-13612120.8700037 4561183.238686767),N,M,40,B,A,1,A,D,E,0,1,UNIVERSITY,CALIFORNIA,479704,ALA_BER_UNIVERSITY AVE_S,3,other principal arterial,,2097427586250709201,159566.50696604766,California Street,,
457,9791441,2025-01-28,3,BERKELEY,-122.26785278320312,37.86758804321289,POINT (-13610795.112213109 4560737.294289954),N,M,20,W,A,2,A,A,F,0,1,BANCROFT,SHATTUCK AV,479208,ALA_BER_BANCROFT WAY_P,5,major collector,,15121453786628289814,615976.6065683786,Bancroft Way,,
458,9613556,2023-07-31,3,BERKELEY,-122.26782989501952,37.86759185791016,POINT (-13610792.564312166 4560737.832208939),Y,M,21,H,C,1,A,A,B,0,1,SHATTUCK,BANCROFT,479208,ALA_BER_BANCROFT WAY_P,5,major collector,,15121453786628289814,615976.6065683786,Bancroft Way,,
459,9791436,2025-01-31,3,BERKELEY,-122.2680206298828,37.869388580322266,POINT (-13610813.796820022 4560991.195146522),N,F,17,H,C,5,C,A,B,0,1,SHATTUCK,ALLSTON,479186,ALA_BER_ALLSTON WAY_P,7,local,,,,,,
460,9869779,2025-03-06,2,BERKELEY,-122.2680206298828,37.869388580322266,POINT (-13610813.796820022 4560991.195146522),N,F,53,W,C,4,A,A,F,0,1,SHATTUCK AV,ALLSTON WY,479186,ALA_BER_ALLSTON WAY_P,7,local,,,,,,
461,9585226,2023-04-08,3,BERKELEY,-122.26805114746094,37.870315551757805,POINT (-13610817.194021279 4561121.9134730175),N,M,60,W,A,6,A,A,B,0,1,CENTER,SHATTUCK,492665,ALA_OAK_SHATTUCK AVE_S,4,minor arterial,way/1155686454,14014805698777348826,527934.9668086693,Center Street,,
462,9735909,2024-09-10,3,BERKELEY,-122.26805114746094,37.870315551757805,POINT (-13610817.194021279 4561121.9134730175),N,M,24,H,A,2,A,A,B,0,1,CENTER ST,SHATTUCK AV,492665,ALA_OAK_SHATTUCK AVE_S,4,minor arterial,way/1155686454,14014805698777348826,527934.9668086693,Center Street,,
463,9652848,2023-12-28,3,BERKELEY,-122.2682876586914,37.87115478515625,POINT (-13610843.522331022 4561240.260701504),N,M,67,H,A,4,A,A,F,0,1,SHATTUCK,BERKELEY SQ,492665,ALA_OAK_SHATTUCK AVE_S,4,minor arterial,,,,,node/53096083,
464,9650827,2023-11-04,3,BERKELEY,-122.26841735839844,37.872100830078125,POINT (-13610857.960436365 4561373.671920888),N,M,55,B,B,6,A,A,E,0,1,UNIVERSITY,SHATTUCK,492665,ALA_OAK_SHATTUCK AVE_S,4,minor arterial,,14541020223208041676,596972.1413947355,University Avenue,node/240448958,signal
465,9641480,2023-09-30,3,BERKELEY,-122.26847839355467,37.873016357421875,POINT (-13610864.754838878 4561502.781183694),N,M,32,W,C,6,A,A,B,0,1,SHATTUCK,BERKELEY,492662,ALA_OAK_SHATTUCK AVE_P,4,minor arterial,,6754658034658216787,564118.5084602115,Shattuck Avenue,,
466,9764680,2024-12-18,3,BERKELEY,-122.26874542236328,37.87478256225586,POINT (-13610894.48034988 4561751.859003252),N,M,23,A,A,3,A,A,B,0,1,SHATTUCK,DELAWARE,492666,ALA_OAK_SHATTUCK AVE_S,4,minor arterial,,,,,,
467,9665452,2024-01-22,3,BERKELEY,-122.27291107177734,37.870567321777344,POINT (-13611358.198321477 4561157.417500018),N,M,61,W,B,1,C,A,B,0,1,MARTIN LUTHER KING JR,ADDISON,479490,ALA_BER_MARTIN LUTHER KING JR WAY_P,3,other principal arterial,way/1155683402,8261676850675500439,6457149.938258648,Martin Luther King Junior Way,,
468,9828146,2025-05-13,4,BERKELEY,-122.27289,37.870593,POINT (-13611355.852621952 4561161.038590524),N,F,46,B,A,2,A,A,B,0,1,ASSIDON,MARTIN LUTHER KING JR,479182,ALA_BER_ADDISON ST_P,7,local,way/1155683400,8261676850675500439,6457149.938258648,Martin Luther King Junior Way,,
469,9707706,2024-05-17,3,BERKELEY,-122.27527618408205,37.871334075927734,POINT (-13611621.481418906 4561265.544147805),N,F,23,A,C,5,A,A,B,0,1,GRANT,UNIVERSITY,479704,ALA_BER_UNIVERSITY AVE_S,3,other principal arterial,,10167243918262578950,74432.18302753106,Grant Street,,
470,9791456,2025-01-16,3,BERKELEY,-122.27527618408205,37.871334075927734,POINT (-13611621.481418906 4561265.544147805),N,M,998,A,A,4,A,A,B,0,1,UNIVERSITY,GRANT,479704,ALA_BER_UNIVERSITY AVE_S,3,other principal arterial,,10167243918262578950,74432.18302753106,Grant Street,,
471,9652111,2023-12-03,4,BERKELEY,-122.27300262451172,37.871524810791016,POINT (-13611368.389925247 4561292.441498647),Y,M,39,H,C,7,A,A,F,0,1,UNIVERSITY,MARTIN LUTHER KING JR,479702,ALA_BER_UNIVERSITY AVE_P,3,other principal arterial,,,,,,
472,9665672,2024-02-17,3,BERKELEY,-122.27300262451172,37.871524810791016,POINT (-13611368.389925247 4561292.441498647),N,F,31,W,C,6,C,A,B,0,1,UNIVERSITY,MARTIN LUTHER KING JR WY,479702,ALA_BER_UNIVERSITY AVE_P,3,other principal arterial,,,,,,
473,9629506,2023-08-10,3,BERKELEY,-122.273374,37.871572,POINT (-13611409.731255498 4561299.096111956),N,M,80,W,A,4,A,A,C,0,1,UNIVERSITY AV,UNIVERSITY AV 1885,479704,ALA_BER_UNIVERSITY AVE_S,3,other principal arterial,,,,,,
474,9758150,2024-10-09,3,BERKELEY,-122.27189636230467,37.87174987792969,POINT (-13611245.241379676 4561324.180462207),N,M,39,W,A,3,A,A,E,0,1,UNIVERSITY,BONITA,479229,ALA_BER_BONITA AVE_P,7,local,,11952948685253447341,24164.187535521174,Bonita Avenue,,
475,9599953,2023-06-23,3,BERKELEY,-122.27189636230467,37.87174987792969,POINT (-13611245.241379676 4561324.180462207),N,F,78,W,A,5,B,A,B,0,1,UNIVERSITY,BONITA,479229,ALA_BER_BONITA AVE_P,7,local,,11952948685253447341,24164.187535521174,Bonita Avenue,,
476,9594779,2023-05-30,4,BERKELEY,-122.27075958251952,37.87190246582031,POINT (-13611118.695632847 4561345.698458753),N,F,32,H,A,2,A,A,B,0,1,UNIVERSITY,MILVIA,479704,ALA_BER_UNIVERSITY AVE_S,3,other principal arterial,,5198484135665119642,148644.9099871677,University Avenue,,
477,9810481,2025-04-12,2,BERKELEY,-122.27854919433594,37.87091064453125,POINT (-13611985.83125373 4561205.832277814),N,F,67,W,C,6,A,A,B,0,1,UNIVERSITY,JEFFERSON,479704,ALA_BER_UNIVERSITY AVE_S,3,other principal arterial,,16461075252813323313,213832.90371998583,University Avenue,,
478,9791464,2025-01-09,4,BERKELEY,-122.2883529663086,37.872268676757805,POINT (-13613077.182157578 4561397.341832292),N,M,67,H,A,4,A,A,B,0,1,CHESTNUT ST,DELAWARE ST,479289,ALA_BER_CHESTNUT ST_P,7,local,,5052940466833980652,16184.2950715486,Chestnut Street,,
479,9810480,2025-04-14,2,BERKELEY,-122.28683471679688,37.872459411621094,POINT (-13612908.171395037 4561424.239524347),N,F,48,W,B,1,F,A,B,0,1,DELAWARE,WEST,479762,ALA_BER_WEST ST_P,7,local,,9449900262642277574,1273796.1700819638,West Street,,
480,9815693,2025-04-25,3,BERKELEY,-122.29363250732422,37.87345886230469,POINT (-13613664.897975061 4561565.184569207),N,M,46,O,A,5,B,A,B,0,1,VIRGINIA,SAN PABLO,479718,ALA_BER_VIRGINIA ST_P,7,local,,17382236927242957874,714695.2611095611,Virginia Street,node/9935349826,on_demand
481,9568909,2023-04-16,2,BERKELEY,-122.29353332519533,37.87348175048828,POINT (-13613653.857070977 4561568.412340721),N,M,53,W,A,7,A,A,B,0,1,RT 123,VIRGINIA,478037,SHS_123._P,3,other principal arterial,,17382236927242957874,714695.2611095611,Virginia Street,node/9935349825,on_demand
482,9720179,2024-06-29,3,BERKELEY,-122.29415130615234,37.87504959106445,POINT (-13613722.650396429 4561789.517076642),N,M,43,B,C,6,A,A,B,0,1,SAN PABLO,CEDAR,478040,SHS_123._S,3,other principal arterial,,,,,node/53019122,
483,9825729,2025-07-29,2,BERKELEY,-122.2802505493164,37.875141143798835,POINT (-13612175.225223811 4561802.428447514),N,F,35,W,-,2,A,A,B,0,1,CALIFORNIA ST,VIRGINIA,479718,ALA_BER_VIRGINIA ST_P,7,local,,12275811891086632556,21932.22532188951,Virginia Street,,
484,9766826,2025-02-06,3,BERKELEY,-122.29408264160156,37.875221252441406,POINT (-13613715.006693603 4561813.72591019),N,M,38,W,B,4,C,A,B,0,1,CEDAR,SAN PABLO,479434,ALA_BER_HOPKINS ST_P,5,major collector,,5910564049358639897,3265652.594314537,Cedar Street,node/240448968,
485,9717582,2024-06-14,3,BERKELEY,-122.29173278808594,37.87644577026367,POINT (-13613453.422196804 4561986.417226024),N,F,39,O,A,5,A,A,B,0,1,HOPKINS AV,CORNELL,479434,ALA_BER_HOPKINS ST_P,5,major collector,,16108425282161961674,414021.3649578391,Hopkins Street,,
486,9574252,2023-03-17,3,BERKELEY,-122.2827377319336,37.876678466796875,POINT (-13612452.09712627 4562019.234280417),N,F,57,H,A,5,A,A,B,0,1,CEDAR,SACRAMENTO,479610,ALA_BER_SACRAMENTO ST_S,3,other principal arterial,,3170040202649533320,85588.58718841436,Cedar Street,,
487,9717435,2024-06-16,3,BERKELEY,-122.27310943603516,37.87245178222656,POINT (-13611380.280129647 4561423.163615327),N,F,80,A,A,7,A,A,B,0,1,BERKELEY,MARTIN LUTHER KING JR,479221,ALA_BER_BERKELEY WAY_P,7,local,,8157339918361060776,252741.93940159256,Berkeley Way,node/53042657,
488,9652083,2023-12-30,3,BERKELEY,-122.27310943603516,37.87245178222656,POINT (-13611380.280129647 4561423.163615327),N,M,43,W,C,6,C,A,B,0,1,BERKELEY WY,MARTIN LUTHER KING JR WY,479221,ALA_BER_BERKELEY WAY_P,7,local,,8157339918361060776,252741.93940159256,Berkeley Way,node/53042657,
489,9802961,2025-03-19,4,BERKELEY,-122.27310943603516,37.87245178222656,POINT (-13611380.280129647 4561423.163615327),N,M,23,A,C,3,C,A,B,0,1,MARTIN LUTHER KING JR WY,BERKELEY RD,479221,ALA_BER_BERKELEY WAY_P,7,local,,8157339918361060776,252741.93940159256,Berkeley Way,node/53042657,
490,9585212,2023-04-20,3,BERKELEY,-122.2754364013672,37.87299728393555,POINT (-13611639.316725504 4561500.091391021),N,F,33,A,A,4,A,A,C,0,1,HEARST,GRANT,479386,ALA_BER_GRANT ST_P,7,local,,6882928961402314665,47640.25473875145,Grant Street,,
